date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,day,crimedate,NUMCRIMES
2017-08-22,2017,08,22,75.2,64.9,1011.5,9.5,11.1,17.1,32.1,81.0,71.1,0.69,999.9,0,2,2017-08-22,780
2017-08-23,2017,08,23,69.5,51.4,1015.6,10.0,8.2,15.0,20.0,78.1,60.1,0.05,999.9,0,3,2017-08-23,747
2017-08-24,2017,08,24,67.7,54.7,1017.6,10.0,7.5,17.1,22.9,75.9,60.1,0.0,999.9,0,4,2017-08-24,801
2017-08-25,2017,08,25,64.4,48.8,1022.7,10.0,5.5,9.9,999.9,73.0,53.1,0.0,999.9,0,5,2017-08-25,772
2017-08-26,2017,08,26,68.6,52.2,1023.8,10.0,5.7,8.9,999.9,78.1,59.0,0.0,999.9,0,6,2017-08-26,780
2017-08-27,2017,08,27,70.3,54.2,1019.6,10.0,7.4,9.9,15.0,79.0,64.0,0.0,999.9,0,7,2017-08-27,755
2017-08-28,2017,08,28,70.6,61.1,1015.9,9.7,4.6,9.9,999.9,78.1,66.0,0.16,999.9,0,1,2017-08-28,688
2017-08-29,2017,08,29,70.0,62.4,1016.2,8.5,4.1,8.9,999.9,75.9,63.0,0.04,999.9,0,2,2017-08-29,724
2017-08-30,2017,08,30,70.3,59.9,1017.0,9.5,4.4,8.0,999.9,81.0,61.0,0.0,999.9,0,3,2017-08-30,788
2017-08-31,2017,08,31,70.1,59.2,1018.9,9.9,11.1,17.1,21.0,75.0,66.9,0.0,999.9,0,4,2017-08-31,735
2017-09-01,2017,09,01,64.5,49.8,1020.6,9.8,12.7,15.9,21.0,69.1,57.9,0.0,999.9,0,5,2017-09-01,919
2017-09-02,2017,09,02,64.0,45.8,1017.3,10.0,4.1,8.9,999.9,73.9,50.0,0.0,999.9,0,6,2017-09-02,771
2017-09-03,2017,09,03,68.4,55.0,1014.6,9.7,6.3,22.0,26.0,84.0,57.0,0.26,999.9,0,7,2017-09-03,757
2017-09-04,2017,09,04,73.5,58.6,1008.9,9.8,10.9,18.1,25.1,84.0,68.0,0.0,999.9,0,1,2017-09-04,716
2017-09-05,2017,09,05,64.1,48.9,1010.5,10.0,11.0,19.0,24.1,73.9,55.0,0.0,999.9,0,2,2017-09-05,704
2017-09-06,2017,09,06,58.4,45.0,1014.9,10.0,8.0,12.0,15.0,66.9,50.0,0.0,999.9,0,3,2017-09-06,648
2017-09-07,2017,09,07,60.6,46.2,1016.7,10.0,7.7,15.0,21.0,70.0,53.1,0.0,999.9,0,4,2017-09-07,728
2017-09-08,2017,09,08,63.5,48.5,1020.7,10.0,5.3,13.0,999.9,72.0,59.0,0.0,999.9,0,5,2017-09-08,702
2017-09-09,2017,09,09,64.5,48.5,1027.6,10.0,8.9,14.0,18.1,71.1,57.0,0.0,999.9,0,6,2017-09-09,735
2017-09-10,2017,09,10,62.5,46.4,1029.3,10.0,6.9,11.1,14.0,69.1,53.1,0.0,999.9,0,7,2017-09-10,739
2017-09-11,2017,09,11,64.0,48.8,1024.9,10.0,5.1,8.9,999.9,73.9,55.0,0.0,999.9,0,1,2017-09-11,691
2017-09-12,2017,09,12,67.0,54.0,1016.0,10.0,7.2,13.0,999.9,77.0,57.9,0.0,999.9,0,2,2017-09-12,726
2017-09-13,2017,09,13,67.6,60.1,1008.3,9.3,5.2,9.9,999.9,75.9,64.0,0.0,999.9,0,3,2017-09-13,706
2017-09-14,2017,09,14,67.9,61.0,1010.3,7.5,3.9,7.0,999.9,80.1,59.0,0.07,999.9,1,4,2017-09-14,734
2017-09-15,2017,09,15,74.9,60.5,1014.5,10.0,7.5,12.0,17.1,88.0,64.0,0.0,999.9,0,5,2017-09-15,808
2017-09-16,2017,09,16,77.8,61.5,1016.7,10.0,7.8,11.1,20.0,88.0,66.9,0.0,999.9,0,6,2017-09-16,826
2017-09-17,2017,09,17,78.4,62.9,1016.0,10.0,7.1,11.1,999.9,88.0,69.1,0.0,999.9,0,7,2017-09-17,812
2017-09-18,2017,09,18,69.2,56.5,1017.9,10.0,7.5,12.0,19.0,80.1,59.0,0.0,999.9,0,1,2017-09-18,772
2017-09-19,2017,09,19,70.3,63.6,1013.5,7.7,5.7,9.9,999.9,78.1,66.0,0.16,999.9,0,2,2017-09-19,708
2017-09-20,2017,09,20,76.7,65.5,1011.7,9.4,7.3,14.0,22.9,91.9,66.0,0.07,999.9,0,3,2017-09-20,827
2017-09-21,2017,09,21,84.0,66.9,1013.4,10.0,5.9,11.1,14.0,95.0,73.9,0.0,999.9,0,4,2017-09-21,806
2017-09-22,2017,09,22,85.2,67.3,1015.8,10.0,6.0,11.1,15.0,95.0,75.0,0.0,999.9,0,5,2017-09-22,797
2017-09-23,2017,09,23,84.4,66.5,1016.3,10.0,5.3,12.0,999.9,95.0,75.0,0.0,999.9,0,6,2017-09-23,830
2017-09-24,2017,09,24,82.3,63.6,1016.6,10.0,5.7,11.1,15.0,91.9,73.0,0.0,999.9,0,7,2017-09-24,810
2017-09-25,2017,09,25,81.1,58.7,1014.2,10.0,5.6,14.0,999.9,91.9,71.1,0.0,999.9,0,1,2017-09-25,821
2017-09-26,2017,09,26,82.0,59.4,1012.4,10.0,7.5,15.0,19.0,93.0,72.0,0.0,999.9,0,2,2017-09-26,749
2017-09-27,2017,09,27,70.8,54.9,1016.6,10.0,10.1,15.0,18.1,87.1,64.0,0.0,999.9,0,3,2017-09-27,725
2017-09-28,2017,09,28,62.9,44.6,1021.2,10.0,7.8,14.0,999.9,73.0,54.0,0.0,999.9,0,4,2017-09-28,716
2017-09-29,2017,09,29,64.3,46.4,1021.0,10.0,9.6,15.0,20.0,70.0,60.1,0.0,999.9,0,5,2017-09-29,810
2017-09-30,2017,09,30,61.8,45.3,1028.1,10.0,9.5,17.1,21.0,66.0,57.0,0.0,999.9,0,6,2017-09-30,745
2017-10-01,2017,10,01,61.5,41.3,1024.2,10.0,8.2,13.0,20.0,72.0,52.0,0.0,999.9,0,7,2017-10-01,850
2017-10-02,2017,10,02,70.5,47.5,1020.0,10.0,9.0,15.0,20.0,82.9,61.0,0.0,999.9,0,1,2017-10-02,752
2017-10-03,2017,10,03,72.2,59.5,1022.5,9.3,10.7,14.0,21.0,79.0,66.9,0.0,999.9,0,2,2017-10-03,738
2017-10-04,2017,10,04,70.7,63.3,1024.1,9.5,9.2,15.0,19.0,75.0,66.0,0.12,999.9,0,3,2017-10-04,742
2017-10-05,2017,10,05,65.9,51.9,1021.7,10.0,4.4,8.9,999.9,75.9,55.9,0.06,999.9,0,4,2017-10-05,747
2017-10-06,2017,10,06,65.2,61.7,1015.6,4.4,5.7,12.0,15.9,72.0,62.1,0.13,999.9,0,5,2017-10-06,748
2017-10-07,2017,10,07,70.5,61.4,1004.4,8.6,13.0,24.1,42.0,80.1,62.1,0.19,999.9,0,6,2017-10-07,711
2017-10-08,2017,10,08,65.5,53.6,1007.0,10.0,9.4,18.1,31.1,80.1,55.9,0.44,999.9,0,7,2017-10-08,717
2017-10-09,2017,10,09,67.5,51.8,1010.1,10.0,3.2,8.0,999.9,82.0,55.0,0.0,999.9,0,1,2017-10-09,746
2017-10-10,2017,10,10,63.9,57.0,1018.4,9.4,11.8,17.1,21.0,72.0,59.0,0.0,999.9,0,2,2017-10-10,703
2017-10-11,2017,10,11,59.5,56.5,1015.6,4.4,13.7,22.9,29.9,63.0,57.0,0.99,999.9,0,3,2017-10-11,617
2017-10-12,2017,10,12,58.1,53.5,1020.9,9.2,6.9,13.0,999.9,60.1,57.0,0.16,999.9,0,4,2017-10-12,765
2017-10-13,2017,10,13,62.1,55.4,1019.5,8.3,6.2,9.9,999.9,73.9,54.0,0.0,999.9,0,5,2017-10-13,768
2017-10-14,2017,10,14,64.6,61.3,1016.3,5.0,5.0,9.9,999.9,73.0,62.1,0.0,999.9,1,6,2017-10-14,647
2017-10-15,2017,10,15,60.9,55.7,1012.4,8.7,12.9,27.0,42.9,68.0,52.0,5.2,999.9,0,7,2017-10-15,639
2017-10-16,2017,10,16,52.3,40.1,1025.0,10.0,7.1,13.0,999.9,63.0,43.0,0.31,999.9,0,1,2017-10-16,761
2017-10-17,2017,10,17,57.4,40.2,1022.3,10.0,9.9,18.1,24.1,71.1,48.9,0.0,999.9,0,2,2017-10-17,719
2017-10-18,2017,10,18,60.0,41.0,1020.0,10.0,10.2,19.0,26.0,71.1,50.0,0.0,999.9,0,3,2017-10-18,774
2017-10-19,2017,10,19,61.1,37.6,1019.5,10.0,7.2,12.0,999.9,69.1,53.1,0.0,999.9,0,4,2017-10-19,773
2017-10-20,2017,10,20,64.7,46.0,1020.2,10.0,7.4,13.0,999.9,80.1,54.0,0.0,999.9,0,5,2017-10-20,849
2017-10-21,2017,10,21,68.6,51.9,1016.8,10.0,11.3,18.1,26.0,78.1,62.1,0.0,999.9,0,6,2017-10-21,814
2017-10-22,2017,10,22,66.0,56.6,1014.3,8.6,12.5,21.0,28.9,73.9,52.0,0.0,999.9,0,7,2017-10-22,738
2017-10-23,2017,10,23,53.1,51.5,1010.8,7.6,8.6,13.0,17.1,54.0,52.0,1.19,999.9,0,1,2017-10-23,739
2017-10-24,2017,10,24,47.8,44.9,1002.9,7.8,11.0,14.0,22.0,54.0,44.1,0.51,999.9,0,2,2017-10-24,689
2017-10-25,2017,10,25,44.8,33.6,1008.7,10.0,7.0,12.0,17.1,54.0,37.9,0.43,999.9,0,3,2017-10-25,714
2017-10-26,2017,10,26,48.2,37.4,1009.4,10.0,7.5,15.0,22.9,61.0,39.0,0.0,999.9,0,4,2017-10-26,753
2017-10-27,2017,10,27,45.3,33.6,1007.1,10.0,13.6,19.0,27.0,57.9,39.0,0.0,999.9,0,5,2017-10-27,818
2017-10-28,2017,10,28,38.7,31.1,1012.0,9.4,10.9,17.1,24.1,41.0,36.0,0.0,999.9,0,6,2017-10-28,717
2017-10-29,2017,10,29,40.0,27.8,1012.5,10.0,7.6,13.0,999.9,46.0,33.1,0.01,999.9,0,7,2017-10-29,696
2017-10-30,2017,10,30,45.0,30.4,1006.8,10.0,11.5,20.0,33.0,51.1,42.1,0.0,999.9,0,1,2017-10-30,708
2017-10-31,2017,10,31,37.8,22.7,1018.5,10.0,12.2,20.0,27.0,42.1,35.1,0.0,999.9,0,2,2017-10-31,757
2017-11-01,2017,11,01,39.8,29.6,1017.5,9.3,6.8,13.0,18.1,44.1,37.0,0.0,999.9,0,3,2017-11-01,819
2017-11-02,2017,11,02,47.6,46.5,1011.6,2.9,4.9,9.9,999.9,52.0,42.1,0.34,999.9,0,4,2017-11-02,722
2017-11-03,2017,11,03,45.9,38.8,1024.7,8.9,10.4,14.0,17.1,50.0,39.9,0.07,999.9,0,5,2017-11-03,789
2017-11-04,2017,11,04,46.0,41.2,1020.1,6.3,8.3,15.0,999.9,48.9,43.0,0.0,999.9,1,6,2017-11-04,754
2017-11-05,2017,11,05,51.5,50.4,1009.7,3.3,2.9,15.0,19.0,53.6,48.9,0.44,999.9,1,7,2017-11-05,773
2017-11-06,2017,11,06,41.7,32.8,1021.2,10.0,10.3,17.1,999.9,51.1,33.1,0.01,999.9,0,1,2017-11-06,717
2017-11-07,2017,11,07,43.4,33.4,1026.2,10.0,10.3,15.0,21.0,48.0,37.9,0.0,999.9,0,2,2017-11-07,677
2017-11-08,2017,11,08,37.8,27.1,1027.5,10.0,4.6,8.9,999.9,46.9,28.9,0.0,999.9,0,3,2017-11-08,758
2017-11-09,2017,11,09,39.0,25.9,1022.1,10.0,9.0,15.9,24.1,46.9,34.0,0.0,999.9,0,4,2017-11-09,655
2017-11-10,2017,11,10,24.9,11.2,1034.5,9.7,8.4,17.1,24.1,34.0,19.9,0.0,999.9,0,5,2017-11-10,678
2017-11-11,2017,11,11,30.1,16.7,1031.2,10.0,7.9,11.1,17.1,37.0,26.1,0.0,999.9,0,6,2017-11-11,688
2017-11-12,2017,11,12,39.0,31.3,1026.5,8.9,3.5,8.0,999.9,41.0,37.0,0.01,999.9,0,7,2017-11-12,665
2017-11-13,2017,11,13,37.9,34.4,1031.6,6.3,5.2,8.9,999.9,42.1,32.0,0.09,999.9,0,1,2017-11-13,718
2017-11-14,2017,11,14,40.8,34.1,1026.6,7.1,7.3,14.0,20.0,50.0,33.1,0.0,999.9,0,2,2017-11-14,699
2017-11-15,2017,11,15,47.9,40.7,1013.7,7.9,10.6,15.0,21.0,52.0,44.1,0.05,999.9,0,3,2017-11-15,709
2017-11-16,2017,11,16,36.2,27.6,1021.2,10.0,10.4,22.0,31.1,48.0,32.0,0.18,999.9,0,4,2017-11-16,764
2017-11-17,2017,11,17,39.5,31.9,1019.2,9.2,8.8,15.9,22.0,45.0,35.6,0.0,999.9,0,5,2017-11-17,738
2017-11-18,2017,11,18,43.7,41.9,1000.4,4.0,12.2,22.9,28.9,48.0,36.0,0.53,999.9,0,6,2017-11-18,696
2017-11-19,2017,11,19,35.0,23.1,1015.6,10.0,12.3,19.0,28.0,39.9,30.0,0.57,999.9,0,7,2017-11-19,690
2017-11-20,2017,11,20,39.2,26.4,1015.0,10.0,11.8,19.0,27.0,54.0,30.0,0.0,999.9,0,1,2017-11-20,762
2017-11-21,2017,11,21,42.1,29.1,1009.4,10.0,13.3,20.0,31.1,48.0,34.0,0.0,999.9,0,2,2017-11-21,672
2017-11-22,2017,11,22,29.2,15.3,1026.2,10.0,8.0,13.0,18.1,35.1,23.0,0.04,999.9,0,3,2017-11-22,655
2017-11-23,2017,11,23,37.2,21.7,1019.2,10.0,8.0,15.0,999.9,48.0,30.9,0.0,999.9,0,4,2017-11-23,543
2017-11-24,2017,11,24,44.8,31.5,1007.6,10.0,10.0,18.1,26.0,62.1,34.0,0.0,999.9,0,5,2017-11-24,683
2017-11-25,2017,11,25,48.8,35.9,1009.2,10.0,10.4,17.1,24.1,55.0,42.1,0.0,999.9,0,6,2017-11-25,714
2017-11-26,2017,11,26,38.9,25.4,1022.0,10.0,6.6,13.0,999.9,48.9,28.0,0.0,999.9,0,7,2017-11-26,664
2017-11-27,2017,11,27,46.3,34.2,1017.4,10.0,4.5,8.0,999.9,57.0,36.0,0.0,999.9,0,1,2017-11-27,774
2017-11-28,2017,11,28,55.8,35.8,1012.9,10.0,13.9,18.1,25.1,62.1,51.1,0.0,999.9,0,2,2017-11-28,783
2017-11-29,2017,11,29,44.3,27.7,1024.6,10.0,6.8,9.9,999.9,57.9,35.1,0.0,999.9,0,3,2017-11-29,771
2017-11-30,2017,11,30,47.3,29.1,1018.3,10.0,8.8,15.9,26.0,55.0,41.0,0.0,999.9,0,4,2017-11-30,750
2017-12-01,2017,12,01,42.2,27.1,1023.4,10.0,4.6,7.0,999.9,53.1,30.9,0.0,999.9,0,5,2017-12-01,913
2017-12-02,2017,12,02,44.2,28.7,1020.8,10.0,4.9,8.0,999.9,54.0,35.1,0.0,999.9,0,6,2017-12-02,757
2017-12-03,2017,12,03,44.6,31.6,1021.5,9.9,3.6,8.9,17.1,57.9,30.9,0.0,999.9,0,7,2017-12-03,676
2017-12-04,2017,12,04,57.1,40.1,1010.5,10.0,15.2,25.1,35.9,64.9,50.0,0.0,999.9,0,1,2017-12-04,809
2017-12-05,2017,12,05,41.3,26.8,1009.2,9.9,22.4,29.9,42.0,64.0,30.0,0.01,999.9,0,2,2017-12-05,710
2017-12-06,2017,12,06,31.7,13.8,1016.6,10.0,13.8,17.1,28.0,36.0,28.0,0.0,999.9,0,3,2017-12-06,712
2017-12-07,2017,12,07,25.6,13.4,1021.2,9.1,11.3,15.0,20.0,33.1,19.0,0.0,999.9,0,4,2017-12-07,625
2017-12-08,2017,12,08,25.2,9.6,1018.0,10.0,10.3,18.1,24.1,37.0,18.0,0.0,999.9,0,5,2017-12-08,735
2017-12-09,2017,12,09,30.0,20.1,1011.0,7.8,12.4,21.0,28.0,33.1,28.0,0.01,1.2,0,6,2017-12-09,659
2017-12-10,2017,12,10,26.9,16.9,1016.6,10.0,9.0,13.0,20.0,36.0,19.9,0.0,999.9,0,7,2017-12-10,664
2017-12-11,2017,12,11,31.5,21.9,1014.3,9.9,6.5,11.1,18.1,39.9,26.1,0.0,999.9,0,1,2017-12-11,739
2017-12-12,2017,12,12,25.2,15.2,1017.7,9.0,14.0,19.0,29.9,34.0,18.0,0.03,1.2,0,2,2017-12-12,684
2017-12-13,2017,12,13,27.9,15.4,1006.9,9.6,11.3,21.0,35.9,37.9,19.0,0.0,999.9,0,3,2017-12-13,700
2017-12-14,2017,12,14,25.2,14.8,1014.4,9.8,10.7,24.1,33.0,33.1,18.0,0.0,999.9,0,4,2017-12-14,718
2017-12-15,2017,12,15,26.8,16.0,1016.3,9.9,9.1,15.0,26.0,34.0,19.0,0.0,999.9,0,5,2017-12-15,766
2017-12-16,2017,12,16,39.5,24.3,1013.3,10.0,7.9,12.0,18.1,48.0,34.0,0.0,999.9,0,6,2017-12-16,772
2017-12-17,2017,12,17,38.8,32.6,1017.8,9.7,3.3,7.0,999.9,46.9,32.0,0.0,999.9,0,7,2017-12-17,729
2017-12-18,2017,12,18,43.7,39.0,1014.6,7.7,8.5,14.0,20.0,45.0,42.1,0.0,999.9,0,1,2017-12-18,726
2017-12-19,2017,12,19,44.2,34.2,1013.2,9.5,11.1,15.9,22.0,51.1,39.0,0.02,999.9,0,2,2017-12-19,763
2017-12-20,2017,12,20,35.1,19.4,1020.4,10.0,8.0,9.9,999.9,44.1,30.0,0.0,999.9,0,3,2017-12-20,704
2017-12-21,2017,12,21,36.1,24.9,1017.9,10.0,7.5,11.1,999.9,41.0,32.0,0.0,999.9,0,4,2017-12-21,747
2017-12-22,2017,12,22,38.7,31.5,1015.6,7.0,6.6,9.9,999.9,41.0,37.0,0.0,999.9,0,5,2017-12-22,784
2017-12-23,2017,12,23,32.8,22.7,1019.4,8.4,9.3,14.0,999.9,37.9,25.0,0.0,999.9,0,6,2017-12-23,714
2017-12-24,2017,12,24,22.4,14.3,1023.9,6.2,7.2,13.0,999.9,25.0,19.9,0.0,2.0,1,7,2017-12-24,502
2017-12-25,2017,12,25,17.0,8.5,1024.0,8.9,12.9,19.0,24.1,21.9,12.0,0.08,2.0,0,1,2017-12-25,394
2017-12-26,2017,12,26,3.6,-8.1,1036.0,10.0,9.8,14.0,17.1,12.0,-0.9,0.0,1.2,0,2,2017-12-26,526
2017-12-27,2017,12,27,2.3,-8.5,1041.9,10.0,7.9,9.9,999.9,8.1,-2.9,0.0,1.2,0,3,2017-12-27,523
2017-12-28,2017,12,28,7.2,-1.7,1040.3,8.7,5.1,11.1,18.1,14.0,1.0,0.0,2.0,0,4,2017-12-28,601
2017-12-29,2017,12,29,12.7,7.1,1029.8,4.8,6.9,11.1,17.1,15.8,10.9,0.0,2.0,0,5,2017-12-29,574
2017-12-30,2017,12,30,10.5,2.1,1027.1,6.9,11.2,18.1,26.0,16.0,3.9,0.02,2.0,0,6,2017-12-30,621
2017-12-31,2017,12,31,1.1,-8.0,1033.5,10.0,7.0,8.9,999.9,1.9,0.0,0.0,2.0,0,7,2017-12-31,541
2018-01-01,2018,01,01,-0.5,-11.3,1041.1,10.0,9.2,11.1,17.1,10.0,-7.1,0.0,2.0,0,1,2018-01-01,928
2018-01-02,2018,01,02,-2.8,-10.6,1038.6,10.0,9.2,15.0,999.9,7.0,-9.9,0.0,2.0,0,2,2018-01-02,560
2018-01-03,2018,01,03,12.2,3.5,1021.9,8.1,11.0,15.0,20.0,18.0,1.0,0.0,2.0,0,3,2018-01-03,575
2018-01-04,2018,01,04,8.3,-2.6,1026.7,9.6,11.1,15.0,999.9,14.0,1.9,0.0,2.0,0,4,2018-01-04,602
2018-01-05,2018,01,05,5.3,-5.3,1030.8,10.0,9.2,17.1,999.9,12.0,0.0,0.0,2.0,0,5,2018-01-05,664
2018-01-06,2018,01,06,6.7,-5.4,1037.1,10.0,5.5,8.0,999.9,17.1,-0.9,0.0,2.0,0,6,2018-01-06,585
2018-01-07,2018,01,07,17.7,7.3,1027.7,9.6,11.1,15.9,26.0,30.9,6.1,0.0,1.2,0,7,2018-01-07,533
2018-01-08,2018,01,08,34.0,29.8,1016.2,6.5,12.0,15.0,21.0,37.0,30.9,0.03,1.2,0,1,2018-01-08,619
2018-01-09,2018,01,09,30.5,28.2,1023.6,3.9,6.0,13.0,999.9,34.0,28.0,0.0,1.2,1,2,2018-01-09,652
2018-01-10,2018,01,10,38.6,37.6,1016.6,2.4,10.6,18.1,29.9,52.0,30.0,0.0,1.2,1,3,2018-01-10,720
2018-01-11,2018,01,11,56.6,53.9,1006.5,8.7,15.9,22.0,32.1,60.8,45.0,0.01,999.9,0,4,2018-01-11,700
2018-01-12,2018,01,12,24.3,18.2,1017.7,9.4,16.8,25.1,35.9,36.0,21.0,0.14,999.9,0,5,2018-01-12,707
2018-01-13,2018,01,13,14.0,-0.3,1034.8,9.4,12.5,21.0,28.0,21.9,8.1,0.0,999.9,0,6,2018-01-13,617
2018-01-14,2018,01,14,13.2,0.6,1037.6,9.8,6.4,14.0,21.0,21.9,7.0,0.0,999.9,0,7,2018-01-14,564
2018-01-15,2018,01,15,19.0,14.6,1024.7,2.5,10.8,15.9,20.0,24.8,12.9,0.02,1.2,0,1,2018-01-15,528
2018-01-16,2018,01,16,14.4,8.1,1032.4,4.7,10.2,14.0,19.0,25.0,6.1,0.01,1.2,0,2,2018-01-16,614
2018-01-17,2018,01,17,14.3,7.3,1034.8,9.8,8.2,15.0,999.9,21.0,5.0,0.0,1.2,0,3,2018-01-17,649
2018-01-18,2018,01,18,22.6,12.7,1022.8,9.9,14.9,19.0,27.0,33.1,17.1,0.0,1.2,0,4,2018-01-18,626
2018-01-19,2018,01,19,32.6,21.7,1013.9,10.0,12.5,19.0,25.1,39.0,28.0,0.0,1.2,0,5,2018-01-19,709
2018-01-20,2018,01,20,39.7,30.2,1012.2,10.0,10.4,18.1,28.0,46.9,33.1,0.0,999.9,0,6,2018-01-20,729
2018-01-21,2018,01,21,41.8,39.5,1015.3,5.2,4.7,9.9,999.9,46.0,39.0,0.0,999.9,0,7,2018-01-21,718
2018-01-22,2018,01,22,48.9,47.6,1002.4,4.2,9.0,19.0,27.0,55.0,42.1,0.4,999.9,1,1,2018-01-22,724
2018-01-23,2018,01,23,36.0,31.0,1007.5,8.3,10.1,25.1,29.9,52.0,30.0,0.29,999.9,0,2,2018-01-23,718
2018-01-24,2018,01,24,29.4,22.8,1024.2,9.6,5.9,12.0,999.9,30.9,28.0,0.01,999.9,0,3,2018-01-24,613
2018-01-25,2018,01,25,32.9,25.2,1027.4,9.4,7.6,15.0,22.9,44.1,26.1,0.0,999.9,0,4,2018-01-25,641
2018-01-26,2018,01,26,43.4,32.2,1021.9,10.0,12.3,21.0,35.0,52.0,37.0,0.0,999.9,0,5,2018-01-26,764
2018-01-27,2018,01,27,48.5,30.8,1018.6,10.0,13.8,21.0,34.0,52.0,42.1,0.0,999.9,0,6,2018-01-27,754
2018-01-28,2018,01,28,36.3,28.0,1025.9,10.0,6.2,13.0,999.9,44.1,30.0,0.0,999.9,0,7,2018-01-28,671
2018-01-29,2018,01,29,28.4,20.1,1030.0,9.5,13.2,17.1,25.1,34.0,24.1,0.0,999.9,0,1,2018-01-29,652
2018-01-30,2018,01,30,22.2,11.0,1031.6,10.0,6.8,13.0,21.0,30.9,15.1,0.0,999.9,0,2,2018-01-30,636
2018-01-31,2018,01,31,35.8,21.3,1011.9,10.0,14.5,21.0,29.9,44.1,30.0,0.0,999.9,0,3,2018-01-31,708
2018-02-01,2018,02,01,28.8,14.8,1015.6,10.0,11.5,21.0,26.0,41.0,15.1,0.0,999.9,0,4,2018-02-01,735
2018-02-02,2018,02,02,11.8,-5.4,1033.3,10.0,10.2,15.9,21.0,19.9,5.0,0.0,999.9,0,5,2018-02-02,674
2018-02-03,2018,02,03,27.6,9.3,1021.6,10.0,11.4,18.1,25.1,42.1,19.0,0.0,999.9,0,6,2018-02-03,629
2018-02-04,2018,02,04,26.7,20.0,1012.0,6.7,13.3,19.0,31.1,39.0,14.0,0.01,2.0,0,7,2018-02-04,512
2018-02-05,2018,02,05,6.6,-2.3,1026.7,8.8,7.0,9.9,15.9,14.0,-0.9,0.01,2.0,1,1,2018-02-05,542
2018-02-06,2018,02,06,13.4,6.9,1029.7,7.5,4.8,8.0,999.9,21.9,6.1,0.15,3.1,1,2,2018-02-06,588
2018-02-07,2018,02,07,18.4,12.2,1028.6,5.9,7.1,13.0,999.9,19.9,15.8,0.05,3.9,0,3,2018-02-07,542
2018-02-08,2018,02,08,14.4,6.6,1032.3,8.7,6.9,13.0,999.9,21.9,9.0,0.04,3.1,0,4,2018-02-08,556
2018-02-09,2018,02,09,24.8,21.5,1024.4,1.5,7.6,15.0,20.0,28.9,19.4,0.34,11.0,1,5,2018-02-09,505
2018-02-10,2018,02,10,21.0,15.5,1023.7,7.9,10.5,13.0,999.9,27.0,17.1,0.14,9.8,0,6,2018-02-10,534
2018-02-11,2018,02,11,22.4,17.9,1019.0,5.4,8.0,13.0,999.9,26.1,19.0,0.19,13.0,1,7,2018-02-11,537
2018-02-12,2018,02,12,16.9,5.8,1036.3,10.0,6.4,11.1,999.9,28.9,3.9,0.15,11.8,0,1,2018-02-12,572
2018-02-13,2018,02,13,24.5,14.1,1038.3,10.0,5.7,11.1,21.0,36.0,17.1,0.0,11.0,0,2,2018-02-13,644
2018-02-14,2018,02,14,34.0,28.4,1021.6,6.8,7.4,12.0,19.0,46.0,28.0,0.0,5.9,0,3,2018-02-14,661
2018-02-15,2018,02,15,41.5,41.2,1008.8,1.3,5.8,13.0,15.9,48.0,39.0,0.0,2.0,1,4,2018-02-15,698
2018-02-16,2018,02,16,36.2,25.6,1018.9,9.9,10.6,18.1,22.0,46.0,30.0,0.0,1.2,0,5,2018-02-16,663
2018-02-17,2018,02,17,25.4,16.8,1022.4,9.0,6.7,15.0,22.0,36.0,17.1,0.0,2.0,1,6,2018-02-17,604
2018-02-18,2018,02,18,29.0,24.5,1022.8,8.6,8.9,15.9,22.0,39.0,19.9,0.09,1.2,0,7,2018-02-18,587
2018-02-19,2018,02,19,44.5,41.0,1012.1,7.3,8.9,14.0,22.9,57.0,37.9,0.0,999.9,0,1,2018-02-19,625
2018-02-20,2018,02,20,59.3,57.7,1011.0,6.7,11.5,20.0,28.0,66.0,46.0,1.94,999.9,0,2,2018-02-20,645
2018-02-21,2018,02,21,32.8,26.8,1032.1,8.1,10.2,14.0,999.9,46.0,28.9,1.22,999.9,0,3,2018-02-21,639
2018-02-22,2018,02,22,34.6,27.2,1035.1,10.0,12.7,17.1,21.0,39.9,28.9,0.11,999.9,0,4,2018-02-22,677
2018-02-23,2018,02,23,40.7,37.6,1024.3,6.5,10.3,15.0,24.1,45.0,39.0,0.14,999.9,0,5,2018-02-23,671
2018-02-24,2018,02,24,37.7,32.5,1021.3,8.4,9.5,17.1,18.1,43.0,35.1,0.0,999.9,0,6,2018-02-24,681
2018-02-25,2018,02,25,41.6,31.9,1008.8,9.3,17.9,26.0,42.0,52.0,34.0,0.11,999.9,0,7,2018-02-25,655
2018-02-26,2018,02,26,41.9,26.9,1022.4,10.0,8.1,15.0,25.1,55.0,28.9,0.03,999.9,0,1,2018-02-26,625
2018-02-27,2018,02,27,50.1,32.1,1021.8,10.0,11.1,19.0,27.0,62.1,41.0,0.0,999.9,0,2,2018-02-27,691
2018-02-28,2018,02,28,51.8,39.9,1010.9,9.5,9.9,13.0,21.0,60.1,39.0,0.0,999.9,0,3,2018-02-28,647
2018-03-01,2018,03,01,39.5,35.3,1012.0,7.2,11.7,19.0,28.9,44.1,37.9,0.0,999.9,0,4,2018-03-01,824
2018-03-02,2018,03,02,37.4,24.0,1028.4,10.0,6.0,9.9,999.9,46.0,30.9,0.32,999.9,0,5,2018-03-02,691
